# t x y
0.0	8.0	8.0
11.476956983166755	12.45923787022078	19.470023306985183
22.95391396633351	17.02542374145827	30.80127814768767
34.43087094950026	21.805505614729153	41.85499605582475
45.90782793266702	26.906431491050128	52.49240856511374
57.38478491583377	32.43514937143787	62.574747209271926
68.86174189900052	38.498607256909054	71.96324352201658
80.33869888216728	45.20375314848038	80.51912903706507
91.81565586533404	52.65753504716855	88.10363528813463
103.29261284850078	61.96495924684942	90.5453212019781
114.76956983166754	72.28535264348446	89.62738036869008
126.2465268148343	82.37547797822795	87.58145130841665
137.72348379800104	91.55263991880878	84.42654040651699
149.2004407811678	99.13414313295594	80.18165404835034
160.67739776433456	102.8536423530348	73.88929168293566
172.15435474750132	100.02445078981722	64.06301608086713
183.63131173066807	96.38594188470353	53.898576435027444
195.10826871383483	93.48983356092069	43.96269223775913
206.58522569700156	98.95465687446597	37.89485899310402
218.06218268016832	107.17132389090315	32.97105124413974
229.53913966333508	117.1080881608197	28.830566033812552
241.01609664650184	128.38724967246682	25.439180783365444
252.4930536296686	140.63110841409576	22.762672914041374
263.9700106128353	153.4619643739577	20.766819847083315
275.4469675960021	166.50211754030394	19.41739900373422
286.92392457916884	179.37386790138564	18.680187805237072
298.4008815623356	191.00937542803163	21.26698654811065
309.87783854550236	201.42559607808096	25.946605518604613
321.3547955286691	210.75373821318422	31.263322416758538
332.8317525118359	218.7457104901464	37.26037708875269
344.30870949500263	225.1534215657725	43.98100938076738
355.7856664781694	225.1557807856292	53.96025083344744
367.26262346133615	223.22884295626977	64.9600708850255
378.7395804445029	220.75528142160692	76.48211767584678
390.21653742766966	218.43830433925217	88.39288427196168
401.6934944108364	217.08564838364703	100.43341282445425
413.1704513940031	216.2964420908334	112.3632812665051
424.6474083771699	215.473702084231	123.81508174759006
436.12436536033664	214.06499889048138	134.40073000120012
447.6013223435034	211.51790303622602	143.73214176082618
459.07827932667016	202.54578221207055	146.0576166597724
470.5552363098369	192.14962497717187	146.9633424832053
482.0321932930037	180.75717686121902	146.84788494715198
493.50915027617043	168.72245122571042	146.02705266633205
504.9861072593372	156.39946143214425	144.81665425546504
516.463064242504	144.14222084201884	143.5324983292705
527.9400212256706	132.20149933391838	142.1147490881821
539.4169782088375	120.62679876928792	140.8809893436125
550.8939351920042	109.29709917442624	139.87876770847146
562.370892175171	98.07473979785007	139.0662546190545
573.8478491583377	86.8220598880767	138.40162051165717
585.3248061415045	75.45758739425418	138.25865128518382
596.8017631246712	64.06678293120255	139.3304672211069
608.278720107838	52.76557262653252	140.87750740488514
619.7556770910047	41.830307741564475	143.2097526920321
631.2326340741715	32.111413013515524	147.42524264211244
642.7095910573382	25.601216692636907	156.13812222746176
654.1865480405049	19.951429736065204	165.88484175300394
665.6635050236717	15.158447815540315	176.4053232000031
677.1404620068384	11.218666602802287	187.43948854972305
688.6174189900053	10.683356224661644	198.91272468510167
700.094375973172	12.420902804904774	210.22001644160116
711.5713329563388	15.390658829062437	220.6128606387253
723.0482899395055	21.027985055991653	228.15092479238425
734.5252469226723	31.29298328384563	230.49919913536326
746.002203905839	42.61615900103218	231.56189955235186
757.4791608890058	54.55014016466452	231.92451071832744
768.9561178721725	66.64772517500583	231.5888507784577
780.4330748553393	78.58343050089361	230.23911996065812
791.910031838506	90.22403226211051	228.73647787903457
803.3869888216728	101.44837950253651	226.76204216051127
814.8639458048395	112.13532126605114	223.99693043201253
826.3409027880062	121.9508609838272	219.77142816180393
837.8178597711731	129.3273632827676	211.41130965410505
849.2948167543398	136.37809123568664	202.39454308755947
860.7717737375066	143.50137470660678	193.3874669973338
872.2487307206733	152.1270311610505	186.41343145786274
883.7256877038401	161.73885890301617	180.81697260714895
895.2026446870068	171.91227675273288	176.00838331821691
906.6796016701736	182.63486376985838	171.9436741577961
918.1565586533403	194.01218726268092	169.6954587937519
929.6335156365071	205.9789029061054	170.66883393178844
941.1104726196738	217.7173569672103	172.48521711118363
952.5874296028406	228.64944661070192	175.27723685038288
964.0643865860073	238.19706900128605	179.17752166783154
975.541343569174	241.10110967279033	186.47494193719334
987.0183005523409	240.12330866203152	195.30290204485826
998.4952575355076	237.07927406018072	204.02420896356224
1009.9722145186744	231.14024110217036	211.19606477700862
1021.4491715018411	220.142516502206	214.51405186178863
1032.926128485008	208.41146658387015	216.80321364371244
1044.4030854681746	197.00611372450925	218.4934885641753
1055.8800424513413	186.9854803014693	220.01481506457228
1067.3569994345082	181.60209386511204	221.99528809832665
1078.833956417675	187.65339275522973	225.27408329284842
1090.3109134008416	196.3492473539094	229.03760037232854
1101.7878703840083	207.1607465194386	233.18889495977547
1113.2648273671753	219.55897911010524	237.63102267819755
1124.741784350342	233.01503398419644	242.26703915060293
1136.2187413335087	247.0	247.0
